filename	size
GSM1234371_Stat6.bed	9436
Ldb1_ERX002134_MEL.bed	6911
BG147_A730003_Gfi1.bed	2608
PU1_GSM537989_B-Cells.bed	12583
GSM873424_Ddit3.bed	1385
GSM700555_Phf19.bed	2394
GSM881097_DC_Maff_30.bed	874
GSM994520_ep300_th1_controlV.bed	33591
GSM1142809_10_Cebpa.bed	9511
GSM1003594_Kdm2b.bed	8688
GSM1004837_Irf4_Th17.bed	24043
GSM881059_DC_E2f1_60.bed	1872
GSM1090229_Tbx3.bed	2053
GSM730630_Runx1.bed	232
PU.1_GSM1022283_stat1ko_IFNg_4h_BMDM.bed	29299
GSM523229_Gata3.bed	1238
GSM470523_Nr5a2.bed	1025
GSM1004822_Irf4_Th0.bed	7803
GSM881068_DC_Hif1a_0.bed	107
GSM560345_Med12.bed	1044
GSM1183969_Spi1.bed	18326
GSM774293_Pu1.bed	5266
GSM1132367_Erg.bed	2668
GSM611194_Tet1N.bed	3412
Stat6_GSM1022305_tc_IL4_4h_BMDM.bed	8926
GSM931695_Hsf1.bed	1891
Foxp3_GSM999179_80_82_Treg_T-Cells.bed	5182
GSM1050288_Sox2.bed	6962
BG110_A3300010_Scl.bed	8727
GSM978750_Irf4.bed	1109
NELFe_GSM912932_MEL.bed	10281
GSM523224_Gata3.bed	651
GSM838683_Stat1_6h_IFNg.bed	15788
GSM1003600_Kdm2b.bed	6818
GSM440256_Eset.bed	312
GSM288349_E2f1.bed	8158
GSM700556_Phf19.bed	3998
GSM634247_Ctcf-Gfp.bed	4719
JunD_GSM912915_MEL.bed	941
GSM1394999_Gata6.bed	10031
GSM1015513_Gata4.bed	2165
CEBPb_GSM537985_Macrophages.bed	14287
GSM881074_DC_Irf1_30.bed	1296
GSM550303_Stat4.bed	21954
GSM560343_GSM560344_Smc3.bed	2442
Rad21_GSM912935_MEL.bed	16351
GSM1003599_Rnf2.bed	9739
GSM881114_DC_Rela_60.bed	4534
CTCF_GSM1023420_Rag1-_Pro_B.bed	18514
GSM1059037_Spt5.bed	11882
GSM591470_Rad21.bed	1380
GSM1169017_Rnf2.bed	5114
BG139_A610003_CTCF.bed	30498
GSM647226_p53S18P.bed	1098
GSM523221_Gata3.bed	2011
ERX206186_89_Gata_1_Ter119_pos.bed	5644
GSM832312_Cbfb.bed	6075
GSM905457_Pol2ra.bed	13299
GSM774292_Pu1.bed	16677
GSM918734_CTCF.bed	13508
GSM950325_Irf8.bed	388
GSM288354_Klf4.bed	2605
PU.1_GSM940928_IFNg_4h_BMDM.bed	58018
GSM1214534_5_Runx3.bed	2355
GSM552234_Gata2.bed	1817
GSM923575_Gata1.bed	3352
GSM1133644_Hnf1a.bed	7705
GSM732914_Rbpj.bed	3041
CEBPb_GSM686970_day0_Adipocytes.bed	15756
GSM904761_Stat5b.bed	3574
GSM1003597_Kdm2b.bed	16295
GSM1020008_Smc3.bed	9076
GSM1314665_Polr2a.bed	3145
GSM881071_DC_Hif1a_60.bed	119
GSM774297_Gata3.bed	437
GSM1050291_Sox2.bed	4269
GSM722391_Smad1.bed	1336
GSM836124_Tbet.bed	18776
Gata2_GSM777091_G1ME_MK-Prog.bed	2601
GSM687285_Rest.bed	3531
GSM896915_Stag2.bed	13566
GSM1003593_Kdm2a.bed	8278
GSM1409206_Hoxa9.bed	1938
GSM1131775_Foxo1.bed	817
GSM1229967_Gfi1.bed	2300
GSM641909_Ldb1.bed	1284
GSM549337_39_41_Myb.bed	3422
CEBPb_GSM686971_2h_Adipocytes.bed	15247
GSM1004804_05_Ctcf_Th17.bed	12431
JunB_GSM1022318_UT_BMDM.bed	3094
GSM1103356_Ep300.bed	167
GSM611116-7_Rela.bed	7733
GSM881111_DC_Rela_0.bed	570
Gata1_GSM777092_G1ME_MK-Prog.bed	4362
GSM840468_HoxB4_ESCells_d10.bed	4021
GSM515672_POL2_DMSO_6h.bed	6851
GSM1027476_Cebpb.bed	30996
GSM873983_Rela.bed	174
GSM288355_Esrrb.bed	5796
GSM923572_Gata1.bed	4005
GSM746581_2_Gata1.bed	2794
GSM774295_Gata3.bed	565
GSM1004833_35_Irf4_Th17.bed	43606
GSM560347_GSM560348_Med1.bed	432
GSM989016_Fli1.bed	1890
GSM515671_POL2_Flavopiridol.bed	7620
GSM932921_4_Pax5.bed	2657
GSM937542_Stag2.bed	19495
GSM1183968_Spi1.bed	4820
GSM560352_Ctcf.bed	5744
GSM898200_Cbx7.bed	1383
GSM1050295_Sox2.bed	1011
GSM1169014_Rnf2.bed	6695
GSM540722_Stat3.bed	13859
GSM838681_Stat1.bed	14660
GSM840470_HoxB4_ESCells_d26.bed	19821
GSM530318_Rag2.bed	10784
Stat6_GSM1022304_tc_IL4_2h_BMDM.bed	9178
GSM721212_Mllt3.bed	46755
Gfi1_GSM786037_MLL-ENL-Preleukemia.bed	18980
GSM523231_Gata3.bed	1042
BG108_A3300008_PU1.bed	47958
GSM1004831_Irf4_Th17.bed	17406
GSM1059013_Polr2a.bed	8568
GSM288360_Suz12.bed	1712
GSM935893_Pol2.bed	15749
GSM838687_Stat1_ikk.bed	17158
GSM1020012_Ctcf.bed	13531
GSM703189_Sox2.bed	806
