filename	size
GSM881065_DC_Ets2_120.bed	138
GSM881066_DC_Ets2_30.bed	542
GSM881067_DC_Ets2_60.bed	1196
GSM881068_DC_Hif1a_0.bed	168
GSM881069_DC_Hif1a_120.bed	151
GSM881070_DC_Hif1a_30.bed	53
GSM881071_DC_Hif1a_60.bed	222
GSM881072_DC_Irf1_0.bed	2580
GSM881073_DC_Irf1_120.bed	10761
GSM881074_DC_Irf1_30.bed	1813
GSM881075_DC_Irf1_60.bed	6622
GSM881093_DC_Egr2_30.bed	1717
GSM881095_DC_Maff_0.bed	2033
GSM881096_DC_Maff_120.bed	1191
GSM881097_DC_Maff_30.bed	1586
GSM881098_DC_Maff_60.bed	1934
GSM881110_DC_Relb_60.bed	575
GSM881111_DC_Rela_0.bed	784
GSM881112_DC_Rela_120.bed	12766
GSM881113_DC_Rela_30.bed	2870
GSM881114_DC_Rela_60.bed	6859
GSM881119_DC_Stat3_120.bed	575
GSM881121_DC_Stat3_60.bed	216
GSM881132_DC_Rel_120.bed	485
GSM881134_DC_Rel_60.bed	660
GSM881140_DC_Egr1_120.bed	137
GSM881142_DC_Egr1_60.bed	2181
GSM883646_Smc1a.bed	26165
GSM883647_Ctcf.bed	32114
GSM896915_Stag2.bed	24389
GSM896916_Stag1.bed	27755
GSM898200_Cbx7.bed	1693
GSM898201_Cbx8.bed	5689
GSM898372_Kdm6b.bed	8521
GSM904760_Stat5a.bed	6624
GSM904761_Stat5b.bed	5359
GSM904766_Stat5a.bed	1072
GSM904767_Stat5b.bed	348
GSM905442_Pol2ra.bed	22281
GSM905445_Ezh2.bed	3452
GSM905450_Pol2ra.bed	8747
GSM905457_Pol2ra.bed	18788
GSM915092_Ncoa3.bed	220
GSM918734_CTCF.bed	19687
GSM918744_CTCF.bed	31029
GSM923570_Ctcf.bed	12072
GSM923571_Ctcf.bed	21740
GSM923572_Gata1.bed	6600
GSM923573_Ctcf.bed	32969
GSM923575_Gata1.bed	5480
GSM923576_Tal1.bed	3319
GSM923578_Tal1.bed	11214
GSM923579_Tal1.bed	4771
GSM923586_Gata1.bed	2324
GSM931695_Hsf1.bed	2821
GSM931696_Hsf1.bed	1290
GSM932921_4_Pax5.bed	4326
GSM932925_31_Pax5.bed	8595
GSM935891_Ell3.bed	10057
GSM935893_Pol2.bed	24825
GSM935895_Pol2.bed	23716
GSM936199_200_Ikzf1.bed	17508
GSM936201_2_Ikzf1.bed	15463
GSM937538_Polr2a.bed	23568
GSM937539_Polr2a.bed	22350
GSM937540_Brd4.bed	17478
GSM937541_Stag1.bed	39851
GSM937542_Stag2.bed	33937
GSM937543_Polr2a.bed	15791
GSM950325_Irf8.bed	648
GSM959053_Zfp143.bed	4571
GSM959054_Zfp143.bed	5143
GSM959055_Zfp143.bed	2412
GSM968709_V5.bed	47386
GSM968717_Pol2.bed	8692
GSM972967_Prep.bed	2113
GSM972983_Mbd1a_delMBD.bed	12920
GSM978747_Irf4.bed	4827
GSM978748_Irf4.bed	5278
GSM978750_Irf4.bed	1678
GSM978751_Irf4.bed	3964
GSM978757_Stat3.bed	1709
GSM978758_Batf.bed	867
GSM978767_Batf.bed	15164
GSM978768_Irf4.bed	21641
GSM978769_Junb.bed	15023
GSM978770_Jun.bed	16273
GSM978771_Jund.bed	18321
GSM978772_Stat3.bed	11673
GSM979714_Tfe3.bed	4440
GSM979715_Tfe3.bed	5348
GSM989013_Runx1.bed	369
GSM989014_Runx1.bed	14159
GSM989015_Fli1.bed	6345
GSM989016_Fli1.bed	2694
GSM989017_Cebpb.bed	6103
GSM989018_Tal1.bed	8156
GSM989019_Tal1.bed	6374
GSM989023_Fli1.bed	5066
GSM989024_Tal1.bed	7366
GSM994508_ep300_th1.bed	51074
GSM994516_ep300_th2.bed	46383
GSM994520_ep300_th1_controlV.bed	54058
GSM994524_ep300_th2_controlV.bed	44365
GSM994528_STAT1.bed	24667
GSM998272_Tbx21.bed	11720
GSM998924_Foxo1.bed	1243
Gata1_ERX002128_MEL.bed	6108
Gata1_ERX002130_MEL.bed	6949
Gata1_GSM777092_G1ME_MK-Prog.bed	6995
Gata1_GSM912907_MEL.bed	50414
Gata2_GSM777091_G1ME_MK-Prog.bed	4095
Gfi1_GSM786037_MLL-ENL-Preleukemia.bed	26279
JunB_GSM1022318_UT_BMDM.bed	4666
JunB_GSM1022319_LPS_4h_BMDM.bed	35055
JunD_GSM912915_MEL.bed	2092
Ldb1_ERX002132_MEL.bed	5778
Ldb1_ERX002134_MEL.bed	11657
MafK_GSM912899_MEL.bed	7367
Max_GSM912919_MEL.bed	15984
Mtgr1_ERX002140_MEL.bed	602
